Metric,Value
design__disconnected_pin__count,2
design__critical_disconnected_pin__count,0
route__wirelength__max,619.195
design__instance__count__class:fill_cell,2162
design__instance__area__class:fill_cell,9035.71
timing__unannotated_net__count__corner:nom_fast_1p32V_m40C,1407
timing__unannotated_net_filtered__count__corner:nom_fast_1p32V_m40C,0
timing__unannotated_net__count__corner:nom_slow_1p08V_125C,1407
timing__unannotated_net_filtered__count__corner:nom_slow_1p08V_125C,0
timing__unannotated_net__count__corner:nom_typ_1p20V_25C,1407
timing__unannotated_net_filtered__count__corner:nom_typ_1p20V_25C,0
timing__unannotated_net__count,1407
timing__unannotated_net_filtered__count,0
design_powergrid__voltage__worst__net:VPWR__corner:nom_typ_1p20V_25C,1.19984
design_powergrid__drop__average__net:VPWR__corner:nom_typ_1p20V_25C,1.19995
design_powergrid__drop__worst__net:VPWR__corner:nom_typ_1p20V_25C,0.000161002
design_powergrid__voltage__worst__net:VGND__corner:nom_typ_1p20V_25C,0.000189467
design_powergrid__drop__average__net:VGND__corner:nom_typ_1p20V_25C,0.0000465571
design_powergrid__drop__worst__net:VGND__corner:nom_typ_1p20V_25C,0.000189467
design_powergrid__voltage__worst,0.000189467
design_powergrid__voltage__worst__net:VPWR,1.19984
design_powergrid__drop__worst,0.000189467
design_powergrid__drop__worst__net:VPWR,0.000161002
design_powergrid__voltage__worst__net:VGND,0.000189467
design_powergrid__drop__worst__net:VGND,0.000189467
ir__voltage__worst,1.1999999999999999555910790149937383830547332763671875
ir__drop__avg,0.000047500000000000002615095640035036694825976155698299407958984375
ir__drop__worst,0.000161000000000000010290379659494419684051536023616790771484375
magic__drc_error__count,0
magic__illegal_overlap__count,0
design__lvs_device_difference__count,0
design__lvs_net_difference__count,0
design__lvs_property_fail__count,0
design__lvs_error__count,0
design__lvs_unmatched_device__count,0
design__lvs_unmatched_net__count,0
design__lvs_unmatched_pin__count,0
