Metric,Value
route__wirelength__max,250.09
design__instance__count__class:fill_cell,2068
design__instance__area__class:fill_cell,23044.7
timing__unannotated_net__count__corner:nom_fast_1p32V_m40C,18
timing__unannotated_net_filtered__count__corner:nom_fast_1p32V_m40C,0
timing__unannotated_net__count__corner:nom_slow_1p08V_125C,18
timing__unannotated_net_filtered__count__corner:nom_slow_1p08V_125C,0
timing__unannotated_net__count__corner:nom_typ_1p20V_25C,18
timing__unannotated_net_filtered__count__corner:nom_typ_1p20V_25C,0
timing__unannotated_net__count,18
timing__unannotated_net_filtered__count,0
design_powergrid__voltage__worst__net:VPWR__corner:nom_typ_1p20V_25C,1.19969
design_powergrid__drop__average__net:VPWR__corner:nom_typ_1p20V_25C,1.19997
design_powergrid__drop__worst__net:VPWR__corner:nom_typ_1p20V_25C,0.000307138
design_powergrid__voltage__worst__net:VGND__corner:nom_typ_1p20V_25C,0.00017487
design_powergrid__drop__average__net:VGND__corner:nom_typ_1p20V_25C,0.0000314563
design_powergrid__drop__worst__net:VGND__corner:nom_typ_1p20V_25C,0.00017487
design_powergrid__voltage__worst,0.00017487
design_powergrid__voltage__worst__net:VPWR,1.19969
design_powergrid__drop__worst,0.000307138
design_powergrid__drop__worst__net:VPWR,0.000307138
design_powergrid__voltage__worst__net:VGND,0.00017487
design_powergrid__drop__worst__net:VGND,0.00017487
ir__voltage__worst,1.1999999999999999555910790149937383830547332763671875
ir__drop__avg,0.00003460000000000000076362527412499048296012915670871734619140625
ir__drop__worst,0.00030699999999999998123723088383485446684062480926513671875
magic__drc_error__count,0
magic__illegal_overlap__count,0
design__lvs_device_difference__count,0
design__lvs_net_difference__count,0
design__lvs_property_fail__count,0
design__lvs_error__count,0
design__lvs_unmatched_device__count,0
design__lvs_unmatched_net__count,0
design__lvs_unmatched_pin__count,0
