Metric,Value
route__vias__multicut,0
design__disconnected_pin__count,13
design__critical_disconnected_pin__count,0
route__wirelength__max,461
design__instance__count__class:fill_cell,709
design__instance__area__class:fill_cell,6199.8
timing__unannotated_net__count__corner:nom_fast_1p32V_m40C,28
timing__unannotated_net_filtered__count__corner:nom_fast_1p32V_m40C,0
timing__unannotated_net__count__corner:nom_slow_1p08V_125C,28
timing__unannotated_net_filtered__count__corner:nom_slow_1p08V_125C,0
timing__unannotated_net__count__corner:nom_typ_1p20V_25C,28
timing__unannotated_net_filtered__count__corner:nom_typ_1p20V_25C,0
timing__unannotated_net__count,28
timing__unannotated_net_filtered__count,0
design_powergrid__voltage__worst__net:VPWR__corner:nom_typ_1p20V_25C,1.19977
design_powergrid__drop__average__net:VPWR__corner:nom_typ_1p20V_25C,1.19989
design_powergrid__drop__worst__net:VPWR__corner:nom_typ_1p20V_25C,0.000228349
design_powergrid__voltage__worst__net:VGND__corner:nom_typ_1p20V_25C,0.000208256
design_powergrid__drop__average__net:VGND__corner:nom_typ_1p20V_25C,0.000100959
design_powergrid__drop__worst__net:VGND__corner:nom_typ_1p20V_25C,0.000208256
design_powergrid__voltage__worst,0.000208256
design_powergrid__voltage__worst__net:VPWR,1.19977
design_powergrid__drop__worst,0.000228349
design_powergrid__drop__worst__net:VPWR,0.000228349
design_powergrid__voltage__worst__net:VGND,0.000208256
design_powergrid__drop__worst__net:VGND,0.000208256
ir__voltage__worst,1.1999999999999999555910790149937383830547332763671875
ir__drop__avg,0.000110000000000000003916138247017642015634919516742229461669921875
ir__drop__worst,0.000228000000000000012552459072168176135164685547351837158203125
magic__drc_error__count,0
magic__illegal_overlap__count,0
design__lvs_device_difference__count,0
design__lvs_net_difference__count,0
design__lvs_property_fail__count,0
design__lvs_error__count,0
design__lvs_unmatched_device__count,0
design__lvs_unmatched_net__count,0
design__lvs_unmatched_pin__count,0
