Metric,Value
flow__warnings__count:DRT-0349,7
design__disconnected_pin__count,4
design__critical_disconnected_pin__count,0
route__wirelength__max,528.685
design__instance__count__class:fill_cell,6483
design__instance__area__class:fill_cell,67165.5
timing__unannotated_net__count__corner:nom_fast_1p32V_m40C,31
timing__unannotated_net_filtered__count__corner:nom_fast_1p32V_m40C,0
timing__unannotated_net__count__corner:nom_slow_1p08V_125C,31
timing__unannotated_net_filtered__count__corner:nom_slow_1p08V_125C,0
timing__unannotated_net__count__corner:nom_typ_1p20V_25C,31
timing__unannotated_net_filtered__count__corner:nom_typ_1p20V_25C,0
timing__unannotated_net__count,31
timing__unannotated_net_filtered__count,0
design_powergrid__voltage__worst__net:VPWR__corner:nom_typ_1p20V_25C,1.19978
design_powergrid__drop__average__net:VPWR__corner:nom_typ_1p20V_25C,1.19993
design_powergrid__drop__worst__net:VPWR__corner:nom_typ_1p20V_25C,0.000223533
design_powergrid__voltage__worst__net:VGND__corner:nom_typ_1p20V_25C,0.000218184
design_powergrid__drop__average__net:VGND__corner:nom_typ_1p20V_25C,0.0000751781
design_powergrid__drop__worst__net:VGND__corner:nom_typ_1p20V_25C,0.000218184
design_powergrid__voltage__worst,0.000218184
design_powergrid__voltage__worst__net:VPWR,1.19978
design_powergrid__drop__worst,0.000223533
design_powergrid__drop__worst__net:VPWR,0.000223533
design_powergrid__voltage__worst__net:VGND,0.000218184
design_powergrid__drop__worst__net:VGND,0.000218184
ir__voltage__worst,1.1999999999999999555910790149937383830547332763671875
ir__drop__avg,0.000074300000000000003519927405104539275271235965192317962646484375
ir__drop__worst,0.00022399999999999999663984062703292465812410227954387664794921875
magic__drc_error__count,0
magic__illegal_overlap__count,0
design__lvs_device_difference__count,0
design__lvs_net_difference__count,0
design__lvs_property_fail__count,0
design__lvs_error__count,0
design__lvs_unmatched_device__count,0
design__lvs_unmatched_net__count,0
design__lvs_unmatched_pin__count,0
