Metric,Value
route__wirelength__iter:5,798065
route__drc_errors,0
route__wirelength,797999
route__vias,128977
route__vias__singlecut,128977
route__vias__multicut,0
flow__warnings__count:DRT-0349,7
design__disconnected_pin__count,3
design__critical_disconnected_pin__count,0
route__wirelength__max,1889.8
design__instance__count__class:fill_cell,20860
design__instance__area__class:fill_cell,169144
timing__unannotated_net__count__corner:nom_fast_1p32V_m40C,106
timing__unannotated_net_filtered__count__corner:nom_fast_1p32V_m40C,0
timing__unannotated_net__count__corner:nom_slow_1p08V_125C,106
timing__unannotated_net_filtered__count__corner:nom_slow_1p08V_125C,0
timing__unannotated_net__count__corner:nom_typ_1p20V_25C,106
timing__unannotated_net_filtered__count__corner:nom_typ_1p20V_25C,0
timing__unannotated_net__count,106
timing__unannotated_net_filtered__count,0
design_powergrid__voltage__worst__net:VPWR__corner:nom_typ_1p20V_25C,1.19942
design_powergrid__drop__average__net:VPWR__corner:nom_typ_1p20V_25C,1.19984
design_powergrid__drop__worst__net:VPWR__corner:nom_typ_1p20V_25C,0.000575239
design_powergrid__voltage__worst__net:VGND__corner:nom_typ_1p20V_25C,0.000577157
design_powergrid__drop__average__net:VGND__corner:nom_typ_1p20V_25C,0.000154597
design_powergrid__drop__worst__net:VGND__corner:nom_typ_1p20V_25C,0.000577157
design_powergrid__voltage__worst,0.000577157
design_powergrid__voltage__worst__net:VPWR,1.19942
design_powergrid__drop__worst,0.000577157
design_powergrid__drop__worst__net:VPWR,0.000575239
design_powergrid__voltage__worst__net:VGND,0.000577157
design_powergrid__drop__worst__net:VGND,0.000577157
ir__voltage__worst,1.1999999999999999555910790149937383830547332763671875
ir__drop__avg,0.000155999999999999997175870181109758050297386944293975830078125
ir__drop__worst,0.000574999999999999990285548534529880271293222904205322265625
magic__drc_error__count,0
magic__illegal_overlap__count,0
design__lvs_device_difference__count,0
design__lvs_net_difference__count,0
design__lvs_property_fail__count,0
design__lvs_error__count,0
design__lvs_unmatched_device__count,0
design__lvs_unmatched_net__count,0
design__lvs_unmatched_pin__count,0
