Metric,Value
design__disconnected_pin__count,4
design__critical_disconnected_pin__count,0
route__wirelength__max,562.715
design__instance__count__class:fill_cell,7419
design__instance__area__class:fill_cell,76230.2
timing__unannotated_net__count__corner:nom_fast_1p32V_m40C,27
timing__unannotated_net_filtered__count__corner:nom_fast_1p32V_m40C,0
timing__unannotated_net__count__corner:nom_slow_1p08V_125C,27
timing__unannotated_net_filtered__count__corner:nom_slow_1p08V_125C,0
timing__unannotated_net__count__corner:nom_typ_1p20V_25C,27
timing__unannotated_net_filtered__count__corner:nom_typ_1p20V_25C,0
timing__unannotated_net__count,27
timing__unannotated_net_filtered__count,0
design_powergrid__voltage__worst__net:VPWR__corner:nom_typ_1p20V_25C,1.19911
design_powergrid__drop__average__net:VPWR__corner:nom_typ_1p20V_25C,1.19983
design_powergrid__drop__worst__net:VPWR__corner:nom_typ_1p20V_25C,0.000889622
design_powergrid__voltage__worst__net:VGND__corner:nom_typ_1p20V_25C,0.000646898
design_powergrid__drop__average__net:VGND__corner:nom_typ_1p20V_25C,0.000175494
design_powergrid__drop__worst__net:VGND__corner:nom_typ_1p20V_25C,0.000646898
design_powergrid__voltage__worst,0.000646898
design_powergrid__voltage__worst__net:VPWR,1.19911
design_powergrid__drop__worst,0.000889622
design_powergrid__drop__worst__net:VPWR,0.000889622
design_powergrid__voltage__worst__net:VGND,0.000646898
design_powergrid__drop__worst__net:VGND,0.000646898
ir__voltage__worst,1.1999999999999999555910790149937383830547332763671875
ir__drop__avg,0.00017300000000000000381812637062495241480064578354358673095703125
ir__drop__worst,0.00088999999999999994913790768436001599184237420558929443359375
magic__drc_error__count,0
magic__illegal_overlap__count,0
design__lvs_device_difference__count,0
design__lvs_net_difference__count,0
design__lvs_property_fail__count,0
design__lvs_error__count,0
design__lvs_unmatched_device__count,0
design__lvs_unmatched_net__count,0
design__lvs_unmatched_pin__count,0
