Metric,Value
design__instance__count__class:fill_cell,1431
design__instance__area__class:fill_cell,13744.1
timing__unannotated_net__count__corner:nom_fast_1p32V_m40C,7
timing__unannotated_net_filtered__count__corner:nom_fast_1p32V_m40C,0
timing__unannotated_net__count__corner:nom_slow_1p08V_125C,7
timing__unannotated_net_filtered__count__corner:nom_slow_1p08V_125C,0
timing__unannotated_net__count__corner:nom_typ_1p20V_25C,7
timing__unannotated_net_filtered__count__corner:nom_typ_1p20V_25C,0
timing__unannotated_net__count,7
timing__unannotated_net_filtered__count,0
design_powergrid__voltage__worst__net:VPWR__corner:nom_typ_1p20V_25C,1.19961
design_powergrid__drop__average__net:VPWR__corner:nom_typ_1p20V_25C,1.19987
design_powergrid__drop__worst__net:VPWR__corner:nom_typ_1p20V_25C,0.000387572
design_powergrid__voltage__worst__net:VGND__corner:nom_typ_1p20V_25C,0.000326262
design_powergrid__drop__average__net:VGND__corner:nom_typ_1p20V_25C,0.00010969
design_powergrid__drop__worst__net:VGND__corner:nom_typ_1p20V_25C,0.000326262
design_powergrid__voltage__worst,0.000326262
design_powergrid__voltage__worst__net:VPWR,1.19961
design_powergrid__drop__worst,0.000387572
design_powergrid__drop__worst__net:VPWR,0.000387572
design_powergrid__voltage__worst__net:VGND,0.000326262
design_powergrid__drop__worst__net:VGND,0.000326262
ir__voltage__worst,1.1999999999999999555910790149937383830547332763671875
ir__drop__avg,0.00012599999999999999980397624721462079833145253360271453857421875
ir__drop__worst,0.000387999999999999998535893386275574812316335737705230712890625
magic__drc_error__count,0
magic__illegal_overlap__count,0
design__lvs_device_difference__count,0
design__lvs_net_difference__count,0
design__lvs_property_fail__count,0
design__lvs_error__count,0
design__lvs_unmatched_device__count,0
design__lvs_unmatched_net__count,0
design__lvs_unmatched_pin__count,0
